"Czech Rep.","2010","500790","Woven fabric of silk, nes","Export","1227","17","Weight in kilograms","17"
"Czech Rep.","2008","500200","Raw silk (not thrown)","Import","146257","45391","Weight in kilograms","45391"
"Czech Rep.","2007","500400","Silk yarn (except from waste) not retail","Import","52943","601","Weight in kilograms","601"
"Czech Rep.","2006","500500","Yarn spun from silk waste, not retail","Import","41895","2865","Weight in kilograms","2865"
"Czech Rep.","2005","500790","Woven fabric of silk, nes","Import","559743","9408","Weight in kilograms","9408"
"Czech Rep.","2003","500100","Silk-worm cocoons suitable for reeling","Import","74","5","Weight in kilograms","5"
"Czech Rep.","2002","500400","Silk yarn (except from waste) not retail","Import","124305","4957","Weight in kilograms","4957"
"Czech Rep.","2001","500600","Silk yarn retail, silk worm gut","Import","5941","491","Weight in kilograms","491"
"Czech Rep.","2000","500600","Silk yarn retail, silk worm gut","Export","57","66","Weight in kilograms","66"
"Czech Rep.","1999","500720","Woven fabric >85% silk (except noil silk)","Import","1403026","14074","Weight in kilograms","14074"
"Czech Rep.","1998","500790","Woven fabric of silk, nes","Import","489930","11133","Weight in kilograms","11133"
"Czech Rep.","1996","500400","Silk yarn (except from waste) not retail","Export","2062","0","No Quantity","0"
"Czech Rep.","1995","500500","Yarn spun from silk waste, not retail","Export","1850","156","Weight in kilograms","156"
"Czech Rep.","1994","500710","Woven fabric of noil silk","Import","40717","2004","Weight in kilograms","2004"
"Czech Rep.","1993","500790","Woven fabric of silk, nes","Export","137","3","Weight in kilograms","3"
"Denmark","2014","500790","Woven fabric of silk, nes","Export","8988","235","Weight in kilograms","235"
"Denmark","2013","500790","Woven fabric of silk, nes","Export","30454","1171","Weight in kilograms","1171"
"Denmark","2011","500100","Silk-worm cocoons suitable for reeling","Import","685","52","Weight in kilograms","52"
"Denmark","2010","500390","Silk waste, carded or combed","Import","312","13","Weight in kilograms","13"
"Denmark","2009","500400","Silk yarn (except from waste) not retail","Export","11315","450","Weight in kilograms","450"
"Denmark","2008","500400","Silk yarn (except from waste) not retail","Import","34197","329","Weight in kilograms","329"
"Denmark","2007","500390","Silk waste, carded or combed","Export","5775","85","Weight in kilograms","85"
"Denmark","2006","500400","Silk yarn (except from waste) not retail","Import","7961","347","Weight in kilograms","347"
"Denmark","2005","500500","Yarn spun from silk waste, not retail","Import","17292","146","Weight in kilograms","146"
"Denmark","2004","500710","Woven fabric of noil silk","Export","42796","737","Weight in kilograms","737"
"Denmark","2003","500720","Woven fabric >85% silk (except noil silk)","Import","1170186","28028","Weight in kilograms","28028"
"Denmark","2002","500790","Woven fabric of silk, nes","Import","515181","44003","Weight in kilograms","44003"
"Denmark","2000","500200","Raw silk (not thrown)","Export","1712","17","Weight in kilograms","17"
"Denmark","1999","500200","Raw silk (not thrown)","Export","2708","20","Weight in kilograms","20"
"Denmark","1998","500710","Woven fabric of noil silk","Import","205566","3516","Weight in kilograms","3516"
"Denmark","1997","500790","Woven fabric of silk, nes","Import","257528","6836","Weight in kilograms","6836"
"Denmark","1996","500790","Woven fabric of silk, nes","Import","280731","17043","Weight in kilograms","17043"
"Denmark","1994","500200","Raw silk (not thrown)","Import","324419","22898","Weight in kilograms","22898"
"Denmark","1993","500200","Raw silk (not thrown)","Export","12645","3000","Weight in kilograms","3000"
"Denmark","1992","500400","Silk yarn (except from waste) not retail","Import","344798","16371","Weight in kilograms","16371"
"Denmark","1991","500500","Yarn spun from silk waste, not retail","Import","62509","4312","Weight in kilograms","4312"
"Denmark","1990","500500","Yarn spun from silk waste, not retail","Export","3280","18","Weight in kilograms","18"
"Denmark","1989","500600","Silk yarn retail, silk worm gut","Import","37729","756","Weight in kilograms","756"
"Dominica","1999","500710","Woven fabric of noil silk","Import","206","11","Weight in kilograms","11"
"Dominican Rep.","2011","500720","Woven fabric >85% silk (except noil silk)","Import","32165","321","Weight in kilograms","321"
"Dominican Rep.","2008","500720","Woven fabric >85% silk (except noil silk)","Import","16808","180","Weight in kilograms","180"
"Dominican Rep.","2003","500390","Silk waste, carded or combed","Import","258","20","Weight in kilograms","20"
"Ecuador","2012","500200","Raw silk (not thrown)","Import","5865","67","Weight in kilograms","67"
"Ecuador","2008","500720","Woven fabric >85% silk (except noil silk)","Import","25475","765","Weight in kilograms","765"
"Ecuador","2004","500720","Woven fabric >85% silk (except noil silk)","Import","166341","5447","Weight in kilograms","5447"
"Ecuador","1999","500710","Woven fabric of noil silk","Import","8","0","No Quantity","0"
"Ecuador","1996","500790","Woven fabric of silk, nes","Import","15402","2078","Weight in kilograms","2078"
"Ecuador","1993","500500","Yarn spun from silk waste, not retail","Import","103","101","Weight in kilograms","101"
"Egypt","2013","500390","Silk waste, carded or combed","Export","227473","399","Weight in kilograms","399"
"Egypt","2012","500500","Yarn spun from silk waste, not retail","Import","454","10","Weight in kilograms","10"
"Egypt","2011","500710","Woven fabric of noil silk","Import","120","7","Weight in kilograms","7"
"Egypt","2009","500400","Silk yarn (except from waste) not retail","Import","149329","7321","Weight in kilograms","7321"
"Egypt","2008","500710","Woven fabric of noil silk","Export","102","1","Weight in kilograms","1"
"Egypt","2006","500600","Silk yarn retail, silk worm gut","Export","55366","18082","Weight in kilograms","18082"
"Egypt","2004","500400","Silk yarn (except from waste) not retail","Import","168136","50507","Weight in kilograms","50507"
"Egypt","2002","500500","Yarn spun from silk waste, not retail","Import","26588","1292","Weight in kilograms","1292"
"Egypt","1999","500200","Raw silk (not thrown)","Import","1020488","96214","Weight in kilograms","96214"
"Egypt","1997","500500","Yarn spun from silk waste, not retail","Import","35044","5000","Weight in kilograms","5000"
"Egypt","1995","500790","Woven fabric of silk, nes","Import","63025","1636","Weight in kilograms","1636"
"El Salvador","2014","500790","Woven fabric of silk, nes","Import","77557","1411","Weight in kilograms","1411"
"El Salvador","2011","500790","Woven fabric of silk, nes","Import","99801","1324","Weight in kilograms","1324"
"El Salvador","2007","500390","Silk waste, carded or combed","Export","950","24400","Weight in kilograms","24400"
"El Salvador","2005","500790","Woven fabric of silk, nes","Import","74093","3945","Weight in kilograms","3945"
"El Salvador","2002","500720","Woven fabric >85% silk (except noil silk)","Export","1159","1100","Weight in kilograms","1100"
"El Salvador","2000","500790","Woven fabric of silk, nes","Export","736","30","Weight in kilograms","30"
"El Salvador","1996","500200","Raw silk (not thrown)","Import","644","93","Weight in kilograms","93"
"El Salvador","1994","500390","Silk waste, carded or combed","Export","153","156","Weight in kilograms","156"
"Estonia","2014","500790","Woven fabric of silk, nes","Import","76022","2132","Weight in kilograms","2132"
"Estonia","2012","500720","Woven fabric >85% silk (except noil silk)","Import","171854","1833","Weight in kilograms","1833"
"Estonia","2010","500400","Silk yarn (except from waste) not retail","Import","289","1","Weight in kilograms","1"
"Estonia","2008","500100","Silk-worm cocoons suitable for reeling","Import","1039","5","Weight in kilograms","5"
"Estonia","2007","500710","Woven fabric of noil silk","Import","5531","116","Weight in kilograms","116"
"Estonia","2005","500200","Raw silk (not thrown)","Import","332","12","Weight in kilograms","12"
"Estonia","2004","500720","Woven fabric >85% silk (except noil silk)","Import","458673","8152","Weight in kilograms","8152"
"Estonia","2002","500710","Woven fabric of noil silk","Import","7310","80","Weight in kilograms","80"
"Estonia","2000","500200","Raw silk (not thrown)","Import","1338","25","Weight in kilograms","25"
"Estonia","1999","500720","Woven fabric >85% silk (except noil silk)","Export","74749","0","Area in square metres","11624"
"Estonia","1997","500310","Silk waste, not carded or combed","Import","11300","2750","Weight in kilograms","2750"
"Estonia","1996","500790","Woven fabric of silk, nes","Import","105001","0","Area in square metres","18384"
"Ethiopia","2013","500720","Woven fabric >85% silk (except noil silk)","Import","36187","7361","Weight in kilograms","7361"
"Ethiopia","2010","500500","Yarn spun from silk waste, not retail","Import","2953","2352","Weight in kilograms","2352"
"Ethiopia","2007","500500","Yarn spun from silk waste, not retail","Import","127","22","Weight in kilograms","22"
"Ethiopia","2000","500600","Silk yarn retail, silk worm gut","Import","20602","2000","Weight in kilograms","2000"
"EU-27","2013","500400","Silk yarn (except from waste) not retail","Import","56627021","907796","Weight in kilograms","907796"
"EU-27","2012","500390","Silk waste, carded or combed","Export","2189909","70360","Weight in kilograms","70360"
"EU-27","2011","500390","Silk waste, carded or combed","Import","26539390","1165661","Weight in kilograms","1165661"
"EU-27","2010","500200","Raw silk (not thrown)","Export","1487171","41472","Weight in kilograms","41472"
"EU-27","2009","500200","Raw silk (not thrown)","Import","30490282","905115","Weight in kilograms","905115"
"EU-27","2008","500100","Silk-worm cocoons suitable for reeling","Export","168931","10249","Weight in kilograms","10249"
"EU-27","2007","500100","Silk-worm cocoons suitable for reeling","Import","43731","1943","Weight in kilograms","1943"
"EU-27","2007","500790","Woven fabric of silk, nes","Export","57728187","555209","Weight in kilograms","555209"
"EU-27","2006","500720","Woven fabric >85% silk (except noil silk)","Import","285797832","4359726","Weight in kilograms","4359726"
"EU-27","2005","500600","Silk yarn retail, silk worm gut","Export","2329377","33623","Weight in kilograms","33623"
"EU-27","2004","500500","Yarn spun from silk waste, not retail","Import","12491903","460521","Weight in kilograms","460521"
"EU-27","2003","500390","Silk waste, carded or combed","Export","1134526","93179","Weight in kilograms","93179"
"EU-27","2002","500310","Silk waste, not carded or combed","Import","4184277","884105","Weight in kilograms","884105"
"EU-27","2001","500100","Silk-worm cocoons suitable for reeling","Export","27260","3962","Weight in kilograms","3962"
"EU-27","2001","500790","Woven fabric of silk, nes","Import","13536363","240831","Weight in kilograms","240831"
"EU-27","2000","500710","Woven fabric of noil silk","Export","3622894","53324","Weight in kilograms","53324"
"Faeroe Isds","2008","500790","Woven fabric of silk, nes","Import","725","13","Weight in kilograms","13"
"Faeroe Isds","2005","500710","Woven fabric of noil silk","Import","1032","21","Weight in kilograms","21"
"Faeroe Isds","2002","500390","Silk waste, carded or combed","Import","24","3","Weight in kilograms","3"
"Faeroe Isds","2000","500720","Woven fabric >85% silk (except noil silk)","Import","29","1","Weight in kilograms","1"
"Faeroe Isds","1996","500400","Silk yarn (except from waste) not retail","Import","202","0","No Quantity","0"
"Fiji","2012","500100","Silk-worm cocoons suitable for reeling","Import","55","1","Weight in kilograms","1"
"Fiji","2009","500100","Silk-worm cocoons suitable for reeling","Import","52","17","Weight in kilograms","17"
"Fiji","2005","500790","Woven fabric of silk, nes","Export","2619","678","Weight in kilograms","678"
"Finland","2014","500600","Silk yarn retail, silk worm gut","Export","72","2","Weight in kilograms","2"
"Finland","2013","500720","Woven fabric >85% silk (except noil silk)","Export","472092","1214","Weight in kilograms","1214"
"Finland","2011","500400","Silk yarn (except from waste) not retail","Import","2238","14","Weight in kilograms","14"
"Finland","2010","500710","Woven fabric of noil silk","Import","118845","1373","Weight in kilograms","1373"
"Finland","2009","500790","Woven fabric of silk, nes","Export","48485","355","Weight in kilograms","355"
"Finland","2007","500600","Silk yarn retail, silk worm gut","Import","24300","269","Weight in kilograms","269"
"Finland","2006","500720","Woven fabric >85% silk (except noil silk)","Export","271218","2204","Weight in kilograms","2204"
"Finland","2004","500400","Silk yarn (except from waste) not retail","Export","2649","7","Weight in kilograms","7"
"Finland","2003","500600","Silk yarn retail, silk worm gut","Import","22427","152","Weight in kilograms","152"
"Finland","2002","500720","Woven fabric >85% silk (except noil silk)","Import","1107373","13493","Weight in kilograms","13493"
"Finland","2001","500790","Woven fabric of silk, nes","Export","90685","1141","Weight in kilograms","1141"
"Finland","1999","500710","Woven fabric of noil silk","Import","154639","3902","Weight in kilograms","3902"
"Finland","1998","500790","Woven fabric of silk, nes","Export","26478","679","Weight in kilograms","679"
"Finland","1996","500600","Silk yarn retail, silk worm gut","Export","1177","56","Weight in kilograms","56"
"Finland","1995","500720","Woven fabric >85% silk (except noil silk)","Export","49175","615","Weight in kilograms","615"
"Finland","1993","500500","Yarn spun from silk waste, not retail","Import","39052","604","Weight in kilograms","604"
"Finland","1992","500720","Woven fabric >85% silk (except noil silk)","Import","1571451","19461","Weight in kilograms","19461"
"Finland","1990","500390","Silk waste, carded or combed","Import","143","1","Weight in kilograms","1"
"Finland","1989","500720","Woven fabric >85% silk (except noil silk)","Import","1170509","11896","Weight in kilograms","11896"
"Fmr Fed. Rep. of Germany","1990","500310","Silk waste, not carded or combed","Export","3044000","333709","Weight in kilograms","333709"
"Fmr Fed. Rep. of Germany","1989","500310","Silk waste, not carded or combed","Import","6412000","798147","Weight in kilograms","798147"
"Fmr Fed. Rep. of Germany","1988","500200","Raw silk (not thrown)","Import","4955000","145557","Weight in kilograms","145557"
"Fmr Fed. Rep. of Germany","1988","500790","Woven fabric of silk, nes","Export","7621000","80301","Weight in kilograms","80301"
"Fmr Sudan","2006","500790","Woven fabric of silk, nes","Import","80","20","Weight in kilograms","20"
"France","2014","500400","Silk yarn (except from waste) not retail","Re-Import","1884","19","Weight in kilograms","19"
"France","2013","500200","Raw silk (not thrown)","Export","24427","123","Weight in kilograms","123"
"France","2013","500790","Woven fabric of silk, nes","Export","8297035","62526","Weight in kilograms","62526"
"France","2012","500710","Woven fabric of noil silk","Import","1326810","","No Quantity",""
"France","2011","500400","Silk yarn (except from waste) not retail","Export","612174","7194","Weight in kilograms","7194"
"France","2010","500390","Silk waste, carded or combed","Import","514285","66973","Weight in kilograms","66973"
"France","2009","500100","Silk-worm cocoons suitable for reeling","Import","305350","7575","Weight in kilograms","7575"
"France","2009","500790","Woven fabric of silk, nes","Import","13359084","151296","Weight in kilograms","151296"
"France","2008","500710","Woven fabric of noil silk","Export","843766","9074","Weight in kilograms","9074"
"France","2007","500500","Yarn spun from silk waste, not retail","Export","654539","8507","Weight in kilograms","8507"
"France","2006","500390","Silk waste, carded or combed","Import","737007","22600","Weight in kilograms","22600"
"France","2005","500100","Silk-worm cocoons suitable for reeling","Export","43548","424","Weight in kilograms","424"
"France","2005","500720","Woven fabric >85% silk (except noil silk)","Import","76358544","745822","Weight in kilograms","745822"
"France","2004","500500","Yarn spun from silk waste, not retail","Export","1176505","43903","Weight in kilograms","43903"
"France","2003","500390","Silk waste, carded or combed","Import","652570","114095","Weight in kilograms","114095"
"France","2002","500100","Silk-worm cocoons suitable for reeling","Import","159479","11267","Weight in kilograms","11267"
"France","2002","500710","Woven fabric of noil silk","Export","500365","5334","Weight in kilograms","5334"
"France","2001","500400","Silk yarn (except from waste) not retail","Export","1108524","24136","Weight in kilograms","24136"
"France","2000","500100","Silk-worm cocoons suitable for reeling","Import","125240","36000","Weight in kilograms","36000"
"France","2000","500710","Woven fabric of noil silk","Re-Import","1404","17","Weight in kilograms","17"
"France","1999","500500","Yarn spun from silk waste, not retail","Export","462865","9962","Weight in kilograms","9962"
"France","1998","500400","Silk yarn (except from waste) not retail","Import","2001399","133574","Weight in kilograms","133574"
"France","1997","500310","Silk waste, not carded or combed","Export","26922","1194","Weight in kilograms","1194"
"France","1996","500200","Raw silk (not thrown)","Import","13592826","486624","Weight in kilograms","486624"
"France","1996","500790","Woven fabric of silk, nes","Export","9614687","70016","Weight in kilograms","70016"
"France","1995","500720","Woven fabric >85% silk (except noil silk)","Import","73836848","741496","Weight in kilograms","741496"
"France","1994","500600","Silk yarn retail, silk worm gut","Export","490925","4764","Weight in kilograms","4764"
"French Polynesia","2012","500400","Silk yarn (except from waste) not retail","Import","95","4","Weight in kilograms","4"
"French Polynesia","2009","500400","Silk yarn (except from waste) not retail","Import","129","6","Weight in kilograms","6"
"French Polynesia","2006","500720","Woven fabric >85% silk (except noil silk)","Import","16583","243","Weight in kilograms","243"
"French Polynesia","2002","500720","Woven fabric >85% silk (except noil silk)","Import","12582","227","Weight in kilograms","227"
"French Polynesia","1998","500790","Woven fabric of silk, nes","Import","5048","882","Weight in kilograms","882"
"FS Micronesia","2012","500790","Woven fabric of silk, nes","Import","644","6","Weight in kilograms","6"
"FS Micronesia","2006","500790","Woven fabric of silk, nes","Import","5536","","No Quantity",""
"Gabon","2009","500790","Woven fabric of silk, nes","Import","684","3","Weight in kilograms","3"
"Gabon","2001","500400","Silk yarn (except from waste) not retail","Import","351","156","Weight in kilograms","156"
"Gambia","2013","500390","Silk waste, carded or combed","Import","50","180","Weight in kilograms","180"
"Gambia","2006","500600","Silk yarn retail, silk worm gut","Import","351","800","Weight in kilograms","800"
"Gambia","1996","500400","Silk yarn (except from waste) not retail","Import","85","6","Weight in kilograms","6"
"Georgia","2011","500710","Woven fabric of noil silk","Import","451","16","Weight in kilograms","16"
"Georgia","2008","500790","Woven fabric of silk, nes","Import","45347","499","Weight in kilograms","499"
"Georgia","2004","500720","Woven fabric >85% silk (except noil silk)","Import","33167","220","Weight in kilograms","220"
"Georgia","1999","500720","Woven fabric >85% silk (except noil silk)","Import","429","0","No Quantity","0"
"Georgia","1996","500390","Silk waste, carded or combed","Export","90428","70253","Weight in kilograms","70253"
"Germany","2013","500720","Woven fabric >85% silk (except noil silk)","Export","42434243","197138","Weight in kilograms","197138"
"Germany","2012","500720","Woven fabric >85% silk (except noil silk)","Import","45394468","349949","Weight in kilograms","349949"
"Germany","2011","500720","Woven fabric >85% silk (except noil silk)","Import","49564467","392492","Weight in kilograms","392492"
"Germany","2010","500720","Woven fabric >85% silk (except noil silk)","Export","48022577","271888","Weight in kilograms","271888"
"Germany","2009","500720","Woven fabric >85% silk (except noil silk)","Import","39492000","361528","Weight in kilograms","361528"
"Germany","2008","500790","Woven fabric of silk, nes","Import","11312000","92150","Weight in kilograms","92150"
"Germany","2007","500790","Woven fabric of silk, nes","Export","12336000","73501","Weight in kilograms","73501"
"Germany","2006","500790","Woven fabric of silk, nes","Import","12916000","114885","Weight in kilograms","114885"
"Germany","2005","500720","Woven fabric >85% silk (except noil silk)","Import","66608000","619186","Weight in kilograms","619186"
"Germany","2004","500710","Woven fabric of noil silk","Export","611000","8585","Weight in kilograms","8585"
"Germany","2003","500710","Woven fabric of noil silk","Import","1056000","31433","Weight in kilograms","31433"
"Germany","2002","500600","Silk yarn retail, silk worm gut","Export","1171000","6472","Weight in kilograms","6472"
"Germany","2001","500600","Silk yarn retail, silk worm gut","Import","743000","10629","Weight in kilograms","10629"
"Germany","2000","500500","Yarn spun from silk waste, not retail","Export","3328000","112634","Weight in kilograms","112634"
"Germany","1999","500500","Yarn spun from silk waste, not retail","Import","5868634","200129","Weight in kilograms","200129"
"Germany","1998","500400","Silk yarn (except from waste) not retail","Export","4420000","125026","Weight in kilograms","125026"
"Germany","1997","500400","Silk yarn (except from waste) not retail","Import","11830912","238011","Weight in kilograms","238011"
"Germany","1996","500390","Silk waste, carded or combed","Import","2355186","149380","Weight in kilograms","149380"
"Germany","1995","500310","Silk waste, not carded or combed","Import","10644000","1620344","Weight in kilograms","1620344"
"Germany","1994","500200","Raw silk (not thrown)","Import","20195000","801427","Weight in kilograms","801427"
"Germany","1994","500790","Woven fabric of silk, nes","Export","9858000","146467","Weight in kilograms","146467"
"Germany","1993","500720","Woven fabric >85% silk (except noil silk)","Export","52779000","588447","Weight in kilograms","588447"
"Germany","1992","500710","Woven fabric of noil silk","Export","3829000","43580","Weight in kilograms","43580"
"Germany","1991","500600","Silk yarn retail, silk worm gut","Import","431000","2250","Weight in kilograms","2250"
"Ghana","2011","500500","Yarn spun from silk waste, not retail","Import","74711","34395","Weight in kilograms","34395"
"Ghana","2008","500500","Yarn spun from silk waste, not retail","Import","1344","958","Weight in kilograms","958"
"Ghana","2005","500100","Silk-worm cocoons suitable for reeling","Import","144","","No Quantity",""
"Ghana","2001","500790","Woven fabric of silk, nes","Import","16708","26359","Weight in kilograms","26359"
"Ghana","1997","500500","Yarn spun from silk waste, not retail","Import","9009","1289","Weight in kilograms","1289"
"Greece","2014","500790","Woven fabric of silk, nes","Import","373694","8508","Weight in kilograms","8508"
"Greece","2012","500400","Silk yarn (except from waste) not retail","Import","257","17","Weight in kilograms","17"
"Greece","2011","500720","Woven fabric >85% silk (except noil silk)","Import","3591886","52997","Weight in kilograms","52997"
"Greece","2009","500100","Silk-worm cocoons suitable for reeling","Import","17661","2000","Weight in kilograms","2000"
"Greece","2008","500400","Silk yarn (except from waste) not retail","Import","152451","2194","Weight in kilograms","2194"
"Greece","2007","500400","Silk yarn (except from waste) not retail","Export","3677","41","Weight in kilograms","41"
"Greece","2006","500600","Silk yarn retail, silk worm gut","Import","26108","11646","Weight in kilograms","11646"
"Greece","2005","500720","Woven fabric >85% silk (except noil silk)","Export","1540580","29324","Weight in kilograms","29324"
"Greece","2003","500500","Yarn spun from silk waste, not retail","Import","12119","2199","Weight in kilograms","2199"
"Greece","2002","500720","Woven fabric >85% silk (except noil silk)","Import","4891155","101741","Weight in kilograms","101741"
"Greece","2001","500790","Woven fabric of silk, nes","Export","23172","412","Weight in kilograms","412"
"Greece","1999","500390","Silk waste, carded or combed","Import","25437","1909","Weight in kilograms","1909"
"Greece","1998","500710","Woven fabric of noil silk","Export","9918","164","Weight in kilograms","164"
"Greece","1997","500790","Woven fabric of silk, nes","Import","1171966","21290","Weight in kilograms","21290"
"Greece","1995","500200","Raw silk (not thrown)","Import","64004","2046","Weight in kilograms","2046"
"Greece","1994","500400","Silk yarn (except from waste) not retail","Import","154134","4577","Weight in kilograms","4577"
"Greece","1993","500600","Silk yarn retail, silk worm gut","Import","57500","4933","Weight in kilograms","4933"
"Greece","1992","500790","Woven fabric of silk, nes","Import","1471356","16964","Weight in kilograms","16964"
"Greece","1989","500310","Silk waste, not carded or combed","Export","48693","6187","Weight in kilograms","6187"
"Greenland","2013","500720","Woven fabric >85% silk (except noil silk)","Import","44","1","Weight in kilograms","1"
"Greenland","2009","500720","Woven fabric >85% silk (except noil silk)","Import","2709","33","Weight in kilograms","33"
"Greenland","2003","500790","Woven fabric of silk, nes","Import","3473","171","Weight in kilograms","171"
"Grenada","2008","500710","Woven fabric of noil silk","Import","623","38","Weight in kilograms","38"
"Grenada","2000","500400","Silk yarn (except from waste) not retail","Import","452","10","Weight in kilograms","10"
"Grenada","1994","500600","Silk yarn retail, silk worm gut","Import","482","14","Weight in kilograms","14"
"Guatemala","2014","500720","Woven fabric >85% silk (except noil silk)","Import","9295","179","Weight in kilograms","179"
"Guatemala","2012","500790","Woven fabric of silk, nes","Import","85653","4757","Weight in kilograms","4757"
"Guatemala","2009","500200","Raw silk (not thrown)","Export","775","24","Weight in kilograms","24"
"Guatemala","2007","500500","Yarn spun from silk waste, not retail","Import","9947","159","Weight in kilograms","159"
"Guatemala","2005","500200","Raw silk (not thrown)","Import","5374","60","Weight in kilograms","60"
"Guatemala","2004","500790","Woven fabric of silk, nes","Import","75838","2361","Weight in kilograms","2361"
"Guatemala","2001","500600","Silk yarn retail, silk worm gut","Import","1083","824","Weight in kilograms","824"
"Guatemala","2000","500790","Woven fabric of silk, nes","Import","7406","268","Weight in kilograms","268"
"Guatemala","1997","500200","Raw silk (not thrown)","Import","52","34","Weight in kilograms","34"
"Guatemala","1996","500720","Woven fabric >85% silk (except noil silk)","Export","1375","410","Weight in kilograms","410"
"Guatemala","1993","500390","Silk waste, carded or combed","Import","92","20","Weight in kilograms","20"
"Guinea","1999","500790","Woven fabric of silk, nes","Import","5801","4937","Weight in kilograms","4937"
"Guyana","2011","500790","Woven fabric of silk, nes","Import","43591","4964","Weight in kilograms","4964"
"Guyana","2006","500790","Woven fabric of silk, nes","Export","45","8","Weight in kilograms","8"
"Guyana","2000","500790","Woven fabric of silk, nes","Export","11391","1437","Weight in kilograms","1437"
"Haiti","1994","500790","Woven fabric of silk, nes","Export","12197","808","Weight in kilograms","808"
"Honduras","2009","500390","Silk waste, carded or combed","Import","360","1","Weight in kilograms","1"
"Honduras","2004","500200","Raw silk (not thrown)","Import","1894","3258","Weight in kilograms","3258"
"Honduras","2001","500100","Silk-worm cocoons suitable for reeling","Import","18","2","Weight in kilograms","2"
"Honduras","1997","500100","Silk-worm cocoons suitable for reeling","Import","106","17","Weight in kilograms","17"
"Honduras","1994","500390","Silk waste, carded or combed","Export","507","4312","Weight in kilograms","4312"
"Hungary","2013","500400","Silk yarn (except from waste) not retail","Import","27043","1122","Weight in kilograms","1122"
"Hungary","2012","500720","Woven fabric >85% silk (except noil silk)","Export","545000","3039","Weight in kilograms","3039"
"Hungary","2010","500400","Silk yarn (except from waste) not retail","Import","25000","2300","Weight in kilograms","2300"
"Hungary","2009","500790","Woven fabric of silk, nes","Import","626000","6230","Weight in kilograms","6230"
"Hungary","2006","500710","Woven fabric of noil silk","Import","94000","1438","Weight in kilograms","1438"
"Hungary","2004","500400","Silk yarn (except from waste) not retail","Import","48000","2400","Weight in kilograms","2400"
"Hungary","2003","500790","Woven fabric of silk, nes","Export","137000","1636","Weight in kilograms","1636"
"Hungary","2000","500400","Silk yarn (except from waste) not retail","Import","46000","5009","Weight in kilograms","5009"
"Hungary","1998","500710","Woven fabric of noil silk","Export","8000","495","Weight in kilograms","495"
"Hungary","1996","500790","Woven fabric of silk, nes","Import","1865000","99622","Weight in kilograms","99622"
"Hungary","1993","500710","Woven fabric of noil silk","Import","230000","3687","Weight in kilograms","3687"
"Iceland","2014","500720","Woven fabric >85% silk (except noil silk)","Import","29390","226","Weight in kilograms","226"
"Iceland","2012","500710","Woven fabric of noil silk","Import","184","2","Weight in kilograms","2"
"Iceland","2010","500790","Woven fabric of silk, nes","Import","27705","595","Weight in kilograms","595"
"Iceland","2008","500790","Woven fabric of silk, nes","Import","21358","253","Weight in kilograms","253"
"Iceland","2006","500790","Woven fabric of silk, nes","Import","40258","649","Weight in kilograms","649"
"Iceland","2003","500500","Yarn spun from silk waste, not retail","Import","70","3","Weight in kilograms","3"
"Iceland","2001","500790","Woven fabric of silk, nes","Import","13310","352","Weight in kilograms","352"
"Iceland","1998","500400","Silk yarn (except from waste) not retail","Import","146","0","No Quantity","0"
"Iceland","1996","500710","Woven fabric of noil silk","Import","10693","158","Weight in kilograms","158"
"Iceland","1993","500200","Raw silk (not thrown)","Import","2232","144","Weight in kilograms","144"
"Iceland","1991","500790","Woven fabric of silk, nes","Import","38773","555","Weight in kilograms","555"
"Iceland","1988","500720","Woven fabric >85% silk (except noil silk)","Import","49399","566","Weight in kilograms","566"
"India","2014","500790","Woven fabric of silk, nes","Import","11576916","94222","Weight in kilograms","94222"
"India","2013","500790","Woven fabric of silk, nes","Import","7481050","65676","Weight in kilograms","65676"
"India","2012","500790","Woven fabric of silk, nes","Import","3734862","35152","Weight in kilograms","35152"
"India","2011","500790","Woven fabric of silk, nes","Import","4311213","42539","Weight in kilograms","42539"
"India","2010","500720","Woven fabric >85% silk (except noil silk)","Export","260957082","1589273","Weight in kilograms","1589273"
"India","2009","500720","Woven fabric >85% silk (except noil silk)","Import","147841828","1573788","Weight in kilograms","1573788"
"India","2008","500600","Silk yarn retail, silk worm gut","Export","1444780","515291","Weight in kilograms","515291"
"India","2007","500500","Yarn spun from silk waste, not retail","Import","4990091","300312","Weight in kilograms","300312"
"India","2006","500390","Silk waste, carded or combed","Export","3831090","319873","Weight in kilograms","319873"
"India","2005","500310","Silk waste, not carded or combed","Import","1197489","","No Quantity",""
"India","2004","500100","Silk-worm cocoons suitable for reeling","Export","240921","10070","Weight in kilograms","10070"
"India","2004","500790","Woven fabric of silk, nes","Import","45524044","","No Quantity",""
"India","2003","500710","Woven fabric of noil silk","Export","11505716","252620","Weight in kilograms","252620"
"India","2002","500600","Silk yarn retail, silk worm gut","Import","326269","22768","Weight in kilograms","22768"
"India","2001","500400","Silk yarn (except from waste) not retail","Export","2710219","131308","Weight in kilograms","131308"
"India","2000","500390","Silk waste, carded or combed","Import","98017","4600","Weight in kilograms","4600"
"India","1999","500200","Raw silk (not thrown)","Export","778248","29595","Weight in kilograms","29595"
"India","1998","500100","Silk-worm cocoons suitable for reeling","Import","866","1187","Weight in kilograms","1187"
"India","1998","500720","Woven fabric >85% silk (except noil silk)","Export","111654616","1970689","Weight in kilograms","1970689"
