시도명,구시군명,읍면동명,선거인수,투표수,후보자별 득표수,,,,,,"무효
투표수",기권수,계
,,,,,"새누리당
박근혜","민주통합당
문재인","무소속
박종선","무소속
김소연","무소속
강지원","무소속
김순자",,,
광주광역시,북구,두암2동,"15,376","12,089",860,"11,158",3,8,22,7,31,"3,287","15,376"
광주광역시,북구,두암3동,"13,921","10,760",920,"9,760",2,2,22,8,46,"3,161","13,921"
광주광역시,북구,삼각동,"9,670","7,814",482,"7,303",0,2,9,2,16,"1,856","9,670"
광주광역시,북구,일곡동,"22,342","18,926","1,184","17,683",5,4,19,6,25,"3,416","22,342"
광주광역시,북구,매곡동,"10,824","9,112",616,"8,467",1,4,10,4,10,"1,712","10,824"
광주광역시,북구,오치1동,"10,123","7,779",545,"7,197",3,4,8,4,18,"2,344","10,123"
광주광역시,북구,오치2동,"11,974","9,263",630,"8,584",2,8,13,4,22,"2,711","11,974"
광주광역시,북구,석곡동,"2,487","1,927",159,"1,741",1,1,11,1,13,560,"2,487"
광주광역시,북구,건국동,"43,943","35,200","2,280","32,769",2,17,38,19,75,"8,743","43,943"
광주광역시,광산구,송정1동,"8,797","6,916",514,"6,373",0,4,5,3,17,"1,881","8,797"
광주광역시,광산구,송정2동,"5,582","4,288",397,"3,858",1,2,5,4,21,"1,294","5,582"
광주광역시,광산구,도산동,"10,739","8,436",706,"7,689",0,1,10,10,20,"2,303","10,739"
광주광역시,광산구,신흥동,"4,136","3,175",252,"2,903",2,1,3,2,12,961,"4,136"
광주광역시,광산구,어룡동,"16,864","13,450",871,"12,513",1,3,15,8,39,"3,414","16,864"
광주광역시,광산구,우산동,"18,653","13,882","1,032","12,748",4,4,26,16,52,"4,771","18,653"
광주광역시,광산구,월곡1동,"10,790","8,394",571,"7,773",2,4,15,2,27,"2,396","10,790"
광주광역시,광산구,월곡2동,"14,499","11,703",748,"10,905",0,3,10,9,28,"2,796","14,499"
광주광역시,광산구,비아동,"5,442","4,101",296,"3,783",1,1,6,2,12,"1,341","5,442"
광주광역시,광산구,첨단1동,"16,425","14,017","1,131","12,826",1,5,17,6,31,"2,408","16,425"
광주광역시,광산구,첨단2동,"28,531","23,291","1,490","21,707",6,12,21,8,47,"5,240","28,531"
광주광역시,광산구,신가동,"16,943","13,602",766,"12,775",0,7,9,4,41,"3,341","16,943"
광주광역시,광산구,운남동,"22,519","18,999","1,055","17,867",5,2,14,14,42,"3,520","22,519"
광주광역시,광산구,신창동,"21,868","17,880","1,126","16,687",3,6,13,7,38,"3,988","21,868"
광주광역시,광산구,수완동,"39,911","33,267","2,163","31,015",2,6,15,12,54,"6,644","39,911"
광주광역시,광산구,하남동,"9,868","8,058",515,"7,505",3,1,8,4,22,"1,810","9,868"
광주광역시,광산구,임곡동,"2,146","1,612",122,"1,461",0,3,8,3,15,534,"2,146"
광주광역시,광산구,동곡동,"1,975","1,516",114,"1,376",1,0,7,4,14,459,"1,975"
광주광역시,광산구,평동,"3,466","2,678",187,"2,462",2,0,9,4,14,788,"3,466"
광주광역시,광산구,삼도동,"2,452","1,844",156,"1,641",0,3,11,4,29,608,"2,452"
광주광역시,광산구,본량동,"2,349","1,748",135,"1,547",5,0,11,8,42,601,"2,349"
대전광역시,동구,중앙동,"7,351","4,863","3,013","1,815",0,3,9,12,11,"2,488","7,351"
대전광역시,동구,신인동,"11,500","8,730","4,530","4,153",2,0,8,17,20,"2,770","11,500"
대전광역시,동구,효동,"19,016","14,688","7,087","7,532",2,8,22,14,23,"4,328","19,016"
대전광역시,동구,판암1동,"8,450","6,432","3,450","2,943",4,0,13,10,12,"2,018","8,450"
대전광역시,동구,판암2동,"9,720","7,125","3,944","3,134",5,4,4,12,22,"2,595","9,720"
대전광역시,동구,용운동,"16,477","12,359","6,064","6,227",3,7,19,11,28,"4,118","16,477"
대전광역시,동구,대동,"11,187","8,148","4,244","3,863",2,4,10,3,22,"3,039","11,187"
대전광역시,동구,자양동,"9,798","6,964","3,758","3,166",1,2,10,8,19,"2,834","9,798"
대전광역시,동구,가양1동,"13,229","9,630","5,270","4,309",2,4,9,6,30,"3,599","13,229"
대전광역시,동구,가양2동,"17,780","12,897","6,699","6,129",5,6,17,13,28,"4,883","17,780"
대전광역시,동구,용전동,"17,000","12,093","5,950","6,090",2,2,13,12,24,"4,907","17,000"
대전광역시,동구,성남동,"11,639","8,657","4,409","4,201",2,3,14,10,18,"2,982","11,639"
대전광역시,동구,홍도동,"10,573","7,723","3,982","3,708",2,3,8,3,17,"2,850","10,573"
대전광역시,동구,삼성동,"14,969","11,173","5,925","5,197",3,6,12,8,22,"3,796","14,969"
대전광역시,동구,대청동,"2,586","1,915","1,189",700,1,1,6,12,6,671,"2,586"
대전광역시,동구,산내동,"16,087","12,181","6,100","6,003",2,8,12,23,33,"3,906","16,087"
대전광역시,중구,은행선화동,"14,688","9,848","5,159","4,646",2,3,10,13,15,"4,840","14,688"
대전광역시,중구,목동,"11,449","9,080","4,355","4,683",2,5,11,8,16,"2,369","11,449"
대전광역시,중구,중촌동,"12,735","9,846","5,009","4,780",1,3,15,11,27,"2,889","12,735"
대전광역시,중구,대흥동,"9,269","6,556","3,553","2,953",2,4,13,10,21,"2,713","9,269"
대전광역시,중구,문창동,"4,700","3,410","1,965","1,420",2,3,6,5,9,"1,290","4,700"
대전광역시,중구,석교동,"15,433","11,304","6,271","4,959",4,6,15,17,32,"4,129","15,433"
대전광역시,중구,대사동,"5,631","4,002","2,390","1,589",2,1,5,6,9,"1,629","5,631"
대전광역시,중구,부사동,"6,232","4,444","2,558","1,860",1,1,3,9,12,"1,788","6,232"
대전광역시,중구,용두동,"8,683","6,443","3,254","3,162",1,2,9,1,14,"2,240","8,683"
대전광역시,중구,오류동,"8,362","6,643","3,737","2,875",0,3,14,5,9,"1,719","8,362"
대전광역시,중구,태평1동,"11,279","8,888","4,383","4,461",0,7,14,7,16,"2,391","11,279"
대전광역시,중구,태평2동,"22,308","18,203","10,152","7,966",5,3,29,11,37,"4,105","22,308"
대전광역시,중구,유천1동,"6,335","4,312","2,455","1,828",1,1,9,5,13,"2,023","6,335"
대전광역시,중구,유천2동,"12,484","9,561","5,314","4,202",1,2,14,8,20,"2,923","12,484"
대전광역시,중구,문화1동,"17,836","14,341","7,592","6,672",5,5,22,16,29,"3,495","17,836"
대전광역시,중구,문화2동,"12,272","9,237","5,071","4,125",0,4,12,7,18,"3,035","12,272"
대전광역시,중구,산성동,"24,476","17,777","9,527","8,160",6,8,15,15,46,"6,699","24,476"
대전광역시,서구,복수동,"15,817","12,351","5,979","6,318",2,4,16,12,20,"3,466","15,817"
대전광역시,서구,도마1동,"16,265","11,455","6,289","5,113",3,2,14,11,23,"4,810","16,265"
대전광역시,서구,도마2동,"18,070","13,262","7,174","6,027",1,7,17,10,26,"4,808","18,070"
대전광역시,서구,정림동,"14,586","11,409","5,737","5,625",1,4,12,9,21,"3,177","14,586"
대전광역시,서구,변동,"14,865","10,706","5,593","5,063",1,4,14,9,22,"4,159","14,865"
대전광역시,서구,용문동,"13,396","9,354","4,687","4,624",2,7,7,10,17,"4,042","13,396"
대전광역시,서구,탄방동,"23,233","16,939","7,933","8,918",4,8,28,16,32,"6,294","23,233"
대전광역시,서구,둔산1동,"12,102","10,095","5,810","4,246",5,1,16,5,12,"2,007","12,102"
대전광역시,서구,둔산2동,"28,452","23,446","10,326","12,994",6,14,50,19,37,"5,006","28,452"
대전광역시,서구,둔산3동,"16,938","13,546","7,431","6,067",5,0,14,4,25,"3,392","16,938"
대전광역시,서구,괴정동,"16,535","11,067","5,142","5,863",4,8,12,15,23,"5,468","16,535"
대전광역시,서구,가장동,"10,815","8,499","4,534","3,920",1,4,11,10,19,"2,316","10,815"
대전광역시,서구,내동,"19,817","15,583","8,049","7,463",3,2,21,16,29,"4,234","19,817"
대전광역시,서구,갈마1동,"19,271","13,934","6,793","7,096",1,7,12,7,18,"5,337","19,271"
대전광역시,서구,갈마2동,"21,660","15,065","6,777","8,198",7,13,12,18,40,"6,595","21,660"
대전광역시,서구,월평1동,"10,217","6,868","3,173","3,662",1,2,10,8,12,"3,349","10,217"
대전광역시,서구,월평2동,"14,607","11,483","6,049","5,361",3,4,19,14,33,"3,124","14,607"
대전광역시,서구,월평3동,"18,265","15,370","7,549","7,757",1,7,30,6,20,"2,895","18,265"
대전광역시,서구,만년동,"10,981","8,954","3,859","5,049",2,3,22,5,14,"2,027","10,981"
대전광역시,서구,가수원동,"16,462","12,932","6,283","6,593",4,3,14,11,24,"3,530","16,462"
대전광역시,서구,관저1동,"11,823","9,441","4,404","4,985",1,9,11,7,24,"2,382","11,823"
대전광역시,서구,관저2동,"22,016","17,677","7,671","9,935",1,8,23,9,30,"4,339","22,016"
대전광역시,서구,기성동,"3,651","2,687","1,633",944,11,5,7,24,63,964,"3,651"
대전광역시,유성구,진잠동,"24,305","18,327","8,959","9,264",5,10,20,18,51,"5,978","24,305"
대전광역시,유성구,온천1동,"41,579","31,255","15,405","15,713",6,9,34,14,74,"10,324","41,579"
대전광역시,유성구,온천2동,"25,454","19,582","9,139","10,332",8,10,38,20,35,"5,872","25,454"
대전광역시,유성구,노은1동,"16,302","13,172","6,018","7,101",1,5,17,7,23,"3,130","16,302"
대전광역시,유성구,노은2동,"30,592","25,148","10,943","14,102",10,5,41,14,33,"5,444","30,592"
대전광역시,유성구,신성동,"18,461","14,994","7,453","7,447",8,9,39,13,25,"3,467","18,461"
대전광역시,유성구,전민동,"18,026","14,934","6,451","8,426",1,1,22,10,23,"3,092","18,026"
대전광역시,유성구,구즉동,"22,459","17,482","7,136","10,248",3,21,23,23,28,"4,977","22,459"
대전광역시,유성구,관평동,"20,081","16,744","7,068","9,610",1,9,27,10,19,"3,337","20,081"
대전광역시,대덕구,오정동,"15,833","11,480","6,085","5,334",1,5,14,16,25,"4,353","15,833"
대전광역시,대덕구,대화동,"7,930","5,682","3,063","2,472",6,11,11,17,102,"2,248","7,930"
대전광역시,대덕구,회덕동,"14,017","10,528","5,657","4,803",3,6,17,15,27,"3,489","14,017"
대전광역시,대덕구,비래동,"14,650","11,199","5,833","5,310",4,5,11,13,23,"3,451","14,650"
대전광역시,대덕구,송촌동,"21,852","17,279","8,088","9,111",3,8,23,13,33,"4,573","21,852"
대전광역시,대덕구,중리동,"18,873","13,306","6,791","6,441",4,6,22,16,26,"5,567","18,873"
대전광역시,대덕구,법1동,"11,161","8,409","4,213","4,153",1,5,6,7,24,"2,752","11,161"
대전광역시,대덕구,법2동,"15,009","12,100","6,161","5,866",3,8,18,12,32,"2,909","15,009"
대전광역시,대덕구,신탄진동,"10,505","7,812","4,197","3,570",2,2,10,10,21,"2,693","10,505"
대전광역시,대덕구,석봉동,"7,904","6,103","3,092","2,973",2,4,2,9,21,"1,801","7,904"
대전광역시,대덕구,덕암동,"12,683","9,416","4,615","4,731",2,7,13,17,31,"3,267","12,683"
대전광역시,대덕구,목상동,"5,396","4,039","1,905","2,111",2,5,2,4,10,"1,357","5,396"
울산광역시,중구,학성동,"9,947","7,362","5,104","2,210",0,5,3,15,25,"2,585","9,947"
울산광역시,중구,반구1동,"13,306","10,033","6,273","3,677",5,8,16,21,33,"3,273","13,306"
울산광역시,중구,반구2동,"8,261","6,406","4,146","2,206",2,1,9,15,27,"1,855","8,261"
울산광역시,중구,복산1동,"8,434","6,243","4,173","2,033",2,3,2,16,14,"2,191","8,434"
울산광역시,중구,복산2동,"7,758","6,102","3,809","2,263",2,1,6,8,13,"1,656","7,758"
울산광역시,중구,북정동,"16,404","12,922","7,579","5,268",3,6,14,21,31,"3,482","16,404"
울산광역시,중구,중앙동,"12,492","9,035","6,473","2,515",2,3,4,13,25,"3,457","12,492"
울산광역시,중구,우정동,"18,172","14,329","9,246","4,989",3,6,9,26,50,"3,843","18,172"
울산광역시,중구,태화동,"20,161","16,355","10,097","6,182",1,4,14,25,32,"3,806","20,161"
울산광역시,중구,다운동,"23,433","18,197","11,629","6,447",5,8,21,36,51,"5,236","23,433"
울산광역시,중구,병영1동,"20,737","16,206","9,756","6,360",4,7,15,22,42,"4,531","20,737"
울산광역시,중구,병영2동,"13,547","10,443","6,358","3,996",5,9,11,26,38,"3,104","13,547"
울산광역시,중구,약사동,"6,061","5,201","2,879","2,295",1,4,5,8,9,860,"6,061"
울산광역시,남구,신정1동,"16,511","12,547","8,581","3,893",4,3,14,16,36,"3,964","16,511"
울산광역시,남구,신정2동,"16,856","13,491","8,742","4,676",2,2,20,23,26,"3,365","16,856"
울산광역시,남구,신정3동,"12,136","9,094","6,032","2,997",1,9,17,12,26,"3,042","12,136"
울산광역시,남구,신정4동,"18,902","15,206","9,229","5,904",3,3,11,26,30,"3,696","18,902"
울산광역시,남구,신정5동,"7,156","5,267","3,522","1,713",1,1,9,12,9,"1,889","7,156"
울산광역시,남구,달동,"23,709","18,045","11,045","6,885",3,6,28,31,47,"5,664","23,709"
울산광역시,남구,삼산동,"37,929","28,152","16,290","11,709",6,15,31,30,71,"9,777","37,929"
울산광역시,남구,삼호동,"18,319","14,120","8,823","5,207",5,6,23,23,33,"4,199","18,319"
울산광역시,남구,무거동,"27,077","21,845","12,579","9,137",3,4,35,31,56,"5,232","27,077"
울산광역시,남구,옥동,"20,350","17,020","10,374","6,556",3,6,19,17,45,"3,330","20,350"
울산광역시,남구,야음장생포동,"11,485","8,433","5,977","2,392",2,1,11,21,29,"3,052","11,485"
울산광역시,남구,대현동,"23,383","18,698","11,418","7,166",2,8,30,38,36,"4,685","23,383"
울산광역시,남구,수암동,"13,135","10,819","6,469","4,280",4,6,16,14,30,"2,316","13,135"
울산광역시,남구,선암동,"12,884","10,152","6,303","3,785",2,6,8,23,25,"2,732","12,884"
울산광역시,동구,방어동,"31,682","23,512","13,422","9,909",11,11,26,48,85,"8,170","31,682"
울산광역시,동구,일산동,"6,470","4,630","2,926","1,668",2,2,8,8,16,"1,840","6,470"
울산광역시,동구,화정동,"14,529","10,699","6,335","4,267",4,6,18,35,34,"3,830","14,529"
울산광역시,동구,대송동,"11,415","8,936","4,723","4,145",2,8,15,17,26,"2,479","11,415"
울산광역시,동구,전하1동,"13,636","10,909","5,897","4,926",3,11,17,26,29,"2,727","13,636"
울산광역시,동구,전하2동,"14,755","11,815","6,508","5,229",1,11,11,21,34,"2,940","14,755"
울산광역시,동구,남목1동,"8,910","6,987","3,917","3,023",3,8,2,15,19,"1,923","8,910"
울산광역시,동구,남목2동,"20,383","16,740","8,610","7,974",3,13,30,50,60,"3,643","20,383"
울산광역시,동구,남목3동,"11,369","9,283","4,933","4,270",3,6,15,24,32,"2,086","11,369"
울산광역시,북구,농소1동,"20,778","16,376","9,405","6,837",5,22,20,32,55,"4,402","20,778"
울산광역시,북구,농소2동,"23,036","18,168","10,207","7,843",4,16,24,34,40,"4,868","23,036"
울산광역시,북구,농소3동,"26,984","21,973","11,310","10,533",4,16,36,32,42,"5,011","26,984"
울산광역시,북구,강동동,"3,928","2,889","2,187",662,2,2,4,17,15,"1,039","3,928"
울산광역시,북구,효문동,"21,324","17,028","9,095","7,824",2,23,18,19,47,"4,296","21,324"
울산광역시,북구,송정동,"14,347","11,816","6,200","5,538",2,5,18,21,32,"2,531","14,347"
울산광역시,북구,양정동,"9,542","7,608","3,510","4,036",1,13,10,17,21,"1,934","9,542"
울산광역시,북구,염포동,"10,165","8,002","4,045","3,875",3,14,10,22,33,"2,163","10,165"
울산광역시,울주군,온산읍,"18,719","13,245","8,425","4,715",5,2,10,25,63,"5,474","18,719"
울산광역시,울주군,언양읍,"19,988","15,269","10,036","5,088",4,7,22,38,74,"4,719","19,988"
울산광역시,울주군,온양읍,"17,747","13,542","8,534","4,908",6,9,14,29,42,"4,205","17,747"
울산광역시,울주군,범서읍,"44,868","36,977","20,427","16,333",5,19,51,60,82,"7,891","44,868"
울산광역시,울주군,서생면,"6,891","5,061","3,780","1,231",4,3,10,10,23,"1,830","6,891"
울산광역시,울주군,청량면,"10,973","8,532","5,533","2,936",1,3,7,25,27,"2,441","10,973"
울산광역시,울주군,웅촌면,"7,234","5,467","3,720","1,681",2,5,3,19,37,"1,767","7,234"
울산광역시,울주군,두동면,"3,389","2,461","1,799",578,3,2,5,29,45,928,"3,389"
울산광역시,울주군,두서면,"2,853","2,220","1,641",531,0,1,3,16,28,633,"2,853"
울산광역시,울주군,상북면,"7,200","5,280","3,763","1,454",1,2,8,17,35,"1,920","7,200"
울산광역시,울주군,삼남면,"12,831","9,590","6,516","2,997",3,7,16,21,30,"3,241","12,831"
울산광역시,울주군,삼동면,"1,689","1,315",903,387,0,4,1,10,10,374,"1,689"
세종특별자치시,세종특별자치시,조치원읍,"32,472","23,706","11,957","11,629",5,10,25,28,52,"8,766","32,472"
세종특별자치시,세종특별자치시,연기면,"2,705","1,890","1,117",752,2,1,3,8,7,815,"2,705"
세종특별자치시,세종특별자치시,연동면,"3,381","2,392","1,409",960,1,0,4,5,13,989,"3,381"
세종특별자치시,세종특별자치시,부강면,"5,312","3,971","2,329","1,608",1,5,5,7,16,"1,341","5,312"
세종특별자치시,세종특별자치시,금남면,"8,664","6,346","3,674","2,596",1,2,10,31,32,"2,318","8,664"
세종특별자치시,세종특별자치시,장군면,"4,087","3,020","1,768","1,213",1,1,8,17,12,"1,067","4,087"
세종특별자치시,세종특별자치시,연서면,"6,396","4,732","2,537","2,155",1,2,4,11,22,"1,664","6,396"
세종특별자치시,세종특별자치시,전의면,"5,605","3,929","2,443","1,449",2,1,6,13,15,"1,676","5,605"
세종특별자치시,세종특별자치시,전동면,"3,345","2,287","1,406",849,4,1,6,12,9,"1,058","3,345"
세종특별자치시,세종특별자치시,소정면,"2,349","1,732","1,144",569,0,1,0,4,14,617,"2,349"
세종특별자치시,세종특별자치시,한솔동,"10,157","8,114","2,551","5,531",2,4,10,4,12,"2,043","10,157"
경기도,수원시장안구,파장동,"17,801","13,047","6,687","6,257",4,9,20,14,56,"4,754","17,801"
경기도,수원시장안구,율천동,"34,250","27,518","11,523","15,813",6,20,63,24,69,"6,732","34,250"
경기도,수원시장안구,정자1동,"18,477","14,067","6,881","7,106",1,9,21,16,33,"4,410","18,477"
경기도,수원시장안구,정자2동,"25,298","19,670","9,640","9,906",6,10,49,15,44,"5,628","25,298"
경기도,수원시장안구,정자3동,"31,600","26,428","11,388","14,875",4,13,72,21,55,"5,172","31,600"
경기도,수원시장안구,영화동,"18,809","13,146","7,389","5,679",3,3,22,12,38,"5,663","18,809"
경기도,수원시장안구,송죽동,"15,452","11,431","5,714","5,655",2,6,24,7,23,"4,021","15,452"
경기도,수원시장안구,조원1동,"24,906","18,700","9,773","8,820",3,9,42,11,42,"6,206","24,906"
경기도,수원시장안구,조원2동,"15,003","12,615","6,583","5,967",2,2,20,11,30,"2,388","15,003"
경기도,수원시장안구,연무동,"17,613","12,545","7,234","5,231",7,5,27,13,28,"5,068","17,613"
경기도,수원시권선구,세류1동,"3,692","2,404","1,414",972,1,2,3,1,11,"1,288","3,692"
경기도,수원시권선구,세류2동,"22,058","14,606","7,933","6,600",0,3,21,13,36,"7,452","22,058"
경기도,수원시권선구,세류3동,"20,390","13,697","7,494","6,136",4,6,16,11,30,"6,693","20,390"
경기도,수원시권선구,평동,"27,966","20,820","10,878","9,820",3,11,35,19,54,"7,146","27,966"
